id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
793183940183616936,Rental unit in Lisboa · ★4.50 · 1 bedroom · 2 beds · 1 bath,493442195,Aleksandra,Lisboa,Santo Antnio,38.717789494017104,-9.14541970964799,Entire home/apt,150,2,4,2023-05-22,1.19,3,332,4,34941/AL
793230852185278006,Rental unit in Lisboa · ★4.29 · 1 bedroom · 1 bed · 2 baths,493442195,Aleksandra,Lisboa,Santo Antnio,38.717482728735945,-9.146365315526262,Entire home/apt,161,2,7,2023-04-15,1.34,3,324,7,34942/AL
793288189008605292,Rental unit in Lisboa · 2 bedrooms · 2 beds · 2 baths,447375630,Blueground,Lisboa,Areeiro,38.7379634,-9.133944299999998,Entire home/apt,134,31,0,,,138,294,0,Exempt
793293013477552822,Rental unit in Lisboa · ★4.25 · 4 bedrooms · 6 beds · 2.5 baths,493308647,Eduardo,Lisboa,Estrela,38.705239028591315,-9.156216796984062,Entire home/apt,295,1,4,2023-05-23,1.94,1,194,4,123746/AL
793328451777975094,Rental unit in Lisboa · 3 bedrooms · 3 beds · 2 baths,447375630,Blueground,Lisboa,Campo de Ourique,38.7158285,-9.163340500000002,Entire home/apt,156,31,0,,,138,343,0,Exempt
796914505051061645,Rental unit in Ericeira · ★4.60 · 1 bedroom · 2 beds · 1 bath,8116715,Ricardo,Mafra,Ericeira,38.96114827406713,-9.416298923278806,Entire home/apt,90,4,5,2023-05-31,0.97,1,191,5,Exempt
793368216887981374,Rental unit in Lisboa · ★4.25 · 2 bedrooms · 3 beds · 2 baths,493477691,Jianing,Lisboa,Santo Antnio,38.717727087442476,-9.148994149747393,Entire home/apt,95,2,12,2023-05-10,2.93,1,239,12,78326/AL
796963573941828838,Home in Sapataria · 4 bedrooms · 4 beds · 2 baths,49874953,Rosario,Sobral De Monte Agrao,Sapataria,38.97889,-9.19915,Entire home/apt,186,3,0,,,1,153,0,139175/AL
793414829022405049,Rental unit in Lisboa · 1 bedroom · 2 beds · 1 bath,493489504,Hugo,Lisboa,Santa Maria Maior,38.71309259920653,-9.12846375444274,Entire home/apt,62,1,2,2023-04-30,0.54,1,46,2,Exempt
793423399112602591,Rental unit in Lisboa · ★4.83 · 1 bedroom · 1 bed · 1 bath,476491273,Carla,Lisboa,Estrela,38.705464286265766,-9.167600614676436,Entire home/apt,105,3,6,2023-06-04,1.19,3,336,6,85348/AL
786953832607587631,Condo in Lisboa · 1 bedroom · 1 bed · 1 bath,476705507,Sofia,Lisboa,Misericrdia,38.71302992883819,-9.144083308216496,Entire home/apt,89,4,1,2023-05-29,1,1,268,1,111111/AL
786967848207363242,Rental unit in Lisboa · 2 bedrooms · 3 beds · 1 bath,425126398,SGuest,Lisboa,Campo de Ourique,38.7205739862897,-9.168169838576935,Entire home/apt,130,2,0,,,10,336,0,123585/AL
787456464246435442,Rental unit in Lisboa · ★4.25 · 2 bedrooms · 4 beds · 2 baths,140893245,TravelingToLisbon,Lisboa,Santo Antnio,38.72828,-9.145154,Entire home/apt,183,3,4,2023-04-25,1.26,39,319,4,66946/AL
787509043658790998,Rental unit in Lisboa · 1 bedroom · 1 bed · 1 private bath,491310248,Perfil Infinito,Lisboa,Misericrdia,38.70674766479325,-9.1450185549724,Private room,94,2,1,2023-01-01,0.18,8,349,1,
801874625489336908,Rental unit in Lisboa · ★3.86 · 2 bedrooms · 2 beds · 1 bath,440026583,Altido,Lisboa,Santo Antnio,38.71650550036199,-9.145922839639098,Entire home/apt,94,3,14,2023-05-22,3.13,34,345,14,Exempt
801877899372821096,Rental unit in Lisboa · ★3.92 · 2 bedrooms · 2 beds · 1 bath,440026583,Altido,Lisboa,Santo Antnio,38.715885449534284,-9.146087870821756,Entire home/apt,96,3,12,2023-05-22,2.65,34,332,12,Exempt
801878348668632130,Rental unit in Lisboa · ★4.22 · 2 bedrooms · 2 beds · 1 bath,440026583,Altido,Lisboa,Santo Antnio,38.7171871723527,-9.146641494192838,Entire home/apt,96,3,9,2023-05-24,2.27,34,342,9,Exempt
801878770185651257,Rental unit in Lisboa · ★4.18 · 2 bedrooms · 2 beds · 1 bath,440026583,Altido,Lisboa,Santo Antnio,38.7171536701217,-9.14383344193958,Entire home/apt,96,3,11,2023-05-28,2.52,34,335,11,Exempt
801882557532669654,Rental unit in Lisboa · ★3.67 · 2 bedrooms · 2 beds · 2 baths,440026583,Altido,Lisboa,Ajuda,38.708326811914326,-9.193992497299265,Entire home/apt,99,3,6,2023-04-30,1.80,34,352,6,122063/AL
801887164267717650,Rental unit in Lisboa · ★4.40 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Ajuda,38.70825056900468,-9.193699268459916,Entire home/apt,105,3,10,2023-05-29,2.26,34,315,10,122063/AL
797060887587695357,Home in Lisboa · 3 bedrooms · 4 beds · 4 baths,494150093,Mcoii S.A,Lisboa,Ajuda,38.71735308898235,-9.200362684530708,Entire home/apt,950,2,0,,,1,323,0,81131/AL
801917561631448212,Rental unit in Silveira · 1 bedroom · 1 bed · 1 bath,495481805,Paulo,Torres Vedras,Silveira,39.1337949,-9.3818329,Entire home/apt,100,3,0,,,1,312,0,126347/AL
801936593079004037,Rental unit in Lisboa · ★3.50 · 2 bedrooms · 3 beds · 2 baths,440026583,Altido,Lisboa,Ajuda,38.70707144202333,-9.190254036004097,Entire home/apt,82,3,10,2023-05-22,2.59,34,305,10,121290/AL
801966077387150778,Rental unit in Lisboa · ★3.91 · 2 bedrooms · 3 beds · 2 baths,440026583,Altido,Lisboa,Ajuda,38.707201936414876,-9.18998990618518,Entire home/apt,78,3,11,2023-05-22,3.17,34,306,11,121363/AL
793473464388190789,Home in Torres Vedras · 1 bedroom · 2 beds · 2 baths,76956289,Peralta,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.09179,-9.2219,Entire home/apt,143,3,1,2023-04-23,0.58,1,213,1,135143/AL
793626148162634112,Rental unit in Lisboa · ★5.0 · 1 bedroom · 2 beds · 1 bath,118599358,Carlos,Lisboa,Estrela,38.71082609951673,-9.162899125152537,Entire home/apt,90,1,4,2023-06-07,2.55,3,247,4,44514/AL
793626964546031121,Rental unit in Lisboa · ★4.36 · 1 bedroom · 2 beds · 1 bath,118599358,Carlos,Lisboa,Estrela,38.71241130676908,-9.161608996295156,Entire home/apt,80,1,11,2023-06-10,2.31,3,286,11,53875/AL
797183130931521708,Rental unit in Lisboa · ★4.0 · 2 bedrooms · 2 beds · 1 bath,478656200,Home,Lisboa,Santa Maria Maior,38.71217,-9.12829,Entire home/apt,154,2,13,2023-05-30,3.42,2,144,13,46315/AL
802003442514593441,Home in Estoril · 3 bedrooms · 5 beds · 4 baths,4925259,Michaele And Andy,Cascais,Cascais e Estoril,38.70346686379374,-9.39311065767213,Entire home/apt,350,3,0,,,1,37,0,Exempt
802027432185930368,Rental unit in Lisboa · ★3.89 · 3 bedrooms · 3 beds · 1.5 baths,150426604,Joao,Lisboa,Estrela,38.708685962641454,-9.156779671010524,Entire home/apt,109,1,9,2023-05-27,2.09,7,357,9,122275/AL
797220132935839991,Rental unit in Lisboa · ★5.0 · 2 bedrooms · 2 beds · 1 bath,298180446,Rita,Lisboa,Estrela,38.7074319726163,-9.159905151280052,Entire home/apt,155,2,12,2023-06-11,3.50,2,303,12,105683/AL
797247816058144760,Rental unit in Cascais · 4 bedrooms · 6 beds · 1.5 shared baths,437122298,Connie,Cascais,Cascais e Estoril,38.70042190152863,-9.427514746785164,Private room,200,2,1,2023-05-18,1,9,263,1,
797247826927048905,Rental unit in Parede · ★New · 2 bedrooms · 3 beds · 1 bath,437122298,Connie,Cascais,Carcavelos e Parede,38.701354182342975,-9.35867853462696,Entire home/apt,101,2,0,,,9,337,0,140389/AL
797543558855178864,Holiday park in Lisboa · 2 bedrooms · 3 beds · 1 bath,494418680,Tempo,Lisboa,Belm,38.70184110679881,-9.225939411521734,Entire home/apt,50,30,0,,,1,183,0,768
794052171119226397,Rental unit in Lisboa · 1 bedroom · 2 beds · 1 bath,493605000,Vasco,Lisboa,Parque das Naes,38.764545955411975,-9.103488624989584,Entire home/apt,102,2,0,,,1,343,0,79512/AL
794178268072090521,Rental unit in Lisboa · ★5.0 · 2 bedrooms · 2 beds · 1 bath,4577935,Ana,Lisboa,Arroios,38.73414,-9.1336,Entire home/apt,141,3,17,2023-06-08,4.25,1,70,17,123372/AL
797599151954621958,Rental unit in Lisboa · 1 bedroom · 1 bed · 1 bath,419162816,Ukio,Lisboa,Santo Antnio,38.71958755304492,-9.154779812093551,Entire home/apt,126,31,0,,,113,250,0,Exempt
797665297782232243,Rental unit in Lisboa · 3 bedrooms · 4 beds · 2.5 baths,776014,Alexandre,Lisboa,Misericrdia,38.712840870967945,-9.1433160025888,Entire home/apt,740,1,0,,,6,312,0,324778/AL
797678084457367969,Home in Lisboa · ★2.33 · 1 bedroom · 1 bed · 1 bath,494449419,Julien,Torres Vedras,Ventosa,39.05797270565731,-9.350775070488453,Entire home/apt,47,7,3,2023-04-05,0.60,2,348,3,91538/AL
794295834682167798,Rental unit in Lisboa · ★New · 1 bedroom · 2 beds · 1 bath,29820741,Jennifer,Lisboa,Campo de Ourique,38.7180215742496,-9.16214608442168,Entire home/apt,425,1,0,,,1,51,0,157085554
794748431356358259,Rental unit in Lisboa · ★4.74 · 2 bedrooms · 2 beds · 1 bath,395080090,Guillermo,Lisboa,Ajuda,38.706529865169024,-9.191850152591082,Entire home/apt,124,1,23,2023-05-30,4.89,3,194,23,1257
794961538695139117,Home in São João da Talha · 1 bedroom · 1 bed · 1 shared bath,491865348,Joaquim,Loures,"Santa Iria de Azoia, So Joo da Talha e Bobadela",38.82738295767003,-9.095128983242493,Private room,35,2,2,2023-05-01,1.11,2,355,2,
795338482559886963,Rental unit in Lisboa · ★4.0 · 1 bedroom · 4 beds · 1 shared bath,3400426,Marco,Lisboa,Santa Maria Maior,38.710846090419814,-9.128438105495269,Shared room,16,1,16,2023-05-28,3.10,7,292,16,70719/AL
795396730287105806,Home in Carvoeira · ★4.67 · 3 bedrooms · 5 beds · 2 baths,76223539,BnBird,Mafra,Carvoeira,38.9433434,-9.395868499999999,Entire home/apt,72,3,3,2023-05-20,1.13,112,319,3,112027/AL
795431475131683138,Rental unit in Lisboa · 1 bedroom · 1 bed · 1 bath,488860310,Yoav,Lisboa,So Vicente,38.7191179404645,-9.130598273016348,Entire home/apt,139,7,0,,,1,114,0,66672/AL
802042131188224426,Rental unit in Lisboa · ★3.92 · 1 bedroom · 1 bed · 1 bath,473838643,Hut Flex,Lisboa,Santo Antnio,38.7242683,-9.1432155,Entire home/apt,104,1,13,2023-05-25,5.42,2,339,13,1314/AL
802042184554331025,Rental unit in Lisboa · ★4.30 · 1 bedroom · 1 bed · 1 bath,473838643,Hut Flex,Lisboa,Santo Antnio,38.7240509817559,-9.144190720335356,Entire home/apt,94,1,10,2023-05-23,2.22,2,338,10,2054/AL
802053181692092216,Rental unit in Lisboa · ★4.0 · 1 bedroom · 1 bed · 1 bath,2372087,Albertino,Lisboa,Santa Maria Maior,38.714141928335,-9.1359577718277,Entire home/apt,65,3,9,2023-06-01,2.87,60,273,9,23931/AL
797731325799697842,Rental unit in Lisboa · 2 bedrooms · 2 beds · 2 baths,228694732,The INDY House Lisbon,Lisboa,Estrela,38.7075762,-9.1579353,Entire home/apt,189,5,2,2023-04-10,0.70,18,353,2,61408/AL
797755126514634659,Rental unit in Lisboa · ★5.0 · 1 bedroom · 1 bed · 1 bath,439808035,Host For Us,Lisboa,Belm,38.69711150922298,-9.218132166902773,Entire home/apt,142,2,25,2023-06-10,5.77,6,194,25,120591/AL
797758187968079192,Serviced apartment in Lourinhã · ★4.67 · 1 bedroom · 1 bed · 1 bath,494435851,Ocean View,Lourinh,Lourinh e Atalaia,39.270107,-9.3341959,Entire home/apt,225,5,3,2023-06-01,1.34,9,155,3,10544
797761029955586556,Home in Cascais · 3 bedrooms · 4 beds · 2 baths,17263208,BeGuest,Cascais,Cascais e Estoril,38.70009,-9.4208,Entire home/apt,228,1,1,2023-06-04,1,31,243,1,134263/AL
798366806230003529,Rental unit in Lisboa · 2 bedrooms · 3 beds · 1 bath,494611662,Tânia And Tiago,Torres Vedras,A dos Cunhados e Maceira,39.1769153,-9.3517396,Entire home/apt,139,2,0,,,1,330,0,137513/AL
802075139470742240,Rental unit in Lisboa · ★4.25 · 3 bedrooms · 3 beds · 1 bath,19995253,Bernardo,Lisboa,So Domingos de Benfica,38.75207,-9.16742,Entire home/apt,60,3,4,2023-04-09,1.07,1,163,4,Exempt
802076468777995324,Serviced apartment in Lisboa · ★4.29 · 1 bedroom · 4 beds · 2 shared baths,6401752,Anna,Lisboa,Areeiro,38.737804294448026,-9.13416323231637,Shared room,23,1,7,2023-05-16,2.10,5,112,7,1071270
802083876731692685,Guesthouse in Lisboa · 1 bedroom · 2 beds · 2 baths,6401752,Anna,Lisboa,Areeiro,38.73940684294113,-9.134223743608569,Private room,42,1,1,2023-02-18,0.26,5,286,1,1071270
802110963289873268,Rental unit in Lisboa · ★4.40 · 1 bedroom · 2 beds · 1 bath,440026583,Altido,Lisboa,Ajuda,38.70972,-9.19581,Entire home/apt,78,3,5,2023-06-02,1.63,34,309,5,121910/AL
802114826393812900,Rental unit in Lisboa · ★4.88 · 4 bedrooms · 7 beds · 2 baths,1029524,Luis,Lisboa,Santa Maria Maior,38.7093417,-9.1369048,Entire home/apt,334,3,8,2023-06-11,3.00,23,336,8,104645/AL
802117906762635261,Rental unit in Lisboa · ★4.0 · 1 bedroom · 1 bed · 1 bath,440026583,Altido,Lisboa,Estrela,38.711043299594735,-9.158230030893584,Entire home/apt,66,3,11,2023-05-28,2.84,34,321,11,116988/AL
795524625838775091,Rental unit in Lisboa · 1 bedroom · 2 beds · 1 bath,493876630,Beata,Lisboa,So Vicente,38.71947162183022,-9.127026610386919,Entire home/apt,59,1,2,2023-04-22,0.80,1,1,2,Exempt
798389594699369516,Rental unit in Sacavém · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,494618741,Helder,Loures,Sacavm e Prior Velho,38.7940238,-9.1063443,Private room,39,1,14,2023-06-03,7.00,2,164,14,
802124637710617861,Rental unit in Lisboa · ★4.67 · 2 bedrooms · 3 beds · 1 bath,495533520,Barata Lopes Prazeres Leitão,Lisboa,Arroios,38.7279450743842,-9.131559357006493,Entire home/apt,74,2,9,2023-05-28,2.29,4,223,9,88018/AL
802126376486734710,Rental unit in Lisboa · ★4.08 · 3 bedrooms · 4 beds · 1 bath,495533520,Barata Lopes Prazeres Leitão,Lisboa,Arroios,38.72782657231331,-9.13318075121811,Entire home/apt,83,2,12,2023-05-11,3.19,4,225,12,122164/AL
802127416499793551,Rental unit in Lisboa · ★4.50 · 3 bedrooms · 4 beds · 1 bath,495533520,Barata Lopes Prazeres Leitão,Lisboa,Arroios,38.72789,-9.13358,Entire home/apt,89,2,16,2023-05-25,3.56,4,228,16,122159/AL
802128227217633285,Rental unit in Lisboa · ★4.69 · 3 bedrooms · 4 beds · 1 bath,495533520,Barata Lopes Prazeres Leitão,Lisboa,Arroios,38.72766,-9.1333,Entire home/apt,84,2,13,2023-05-24,3.48,4,219,13,88017/AL
802128626637483648,Rental unit in Lisboa · ★3.57 · 2 bedrooms · 2 beds · 1 bath,440026583,Altido,Lisboa,Santo Antnio,38.71712543822998,-9.146374401061395,Entire home/apt,94,3,7,2023-05-25,3.56,34,344,7,Exempt
798415215202558588,Rental unit in Queluz · ★4.59 · 1 bedroom · 1 bed · 2 shared baths,494616978,Ester,Sintra,Massam e Monte Abrao,38.7575697,-9.265515599999999,Private room,31,1,29,2023-06-10,5.69,2,174,29,
802148570283541676,Rental unit in Lisboa · ★4.80 · 1 bedroom · 1 bed · 1 bath,494110038,Ben,Lisboa,So Vicente,38.7214922,-9.1249384,Entire home/apt,134,2,15,2023-06-03,3.02,4,248,15,124450/AL
802154252612658861,Rental unit in Lisboa · ★4.67 · 1 bedroom · 1 bed · 1 bath,494110038,Ben,Lisboa,So Vicente,38.7214922,-9.1249384,Entire home/apt,144,2,9,2023-05-01,1.81,4,248,9,124461/AL
802160688817657629,Rental unit in Lisboa · ★4.56 · 1 bedroom · 1 bed · 1 bath,494110038,Ben,Lisboa,So Vicente,38.7214922,-9.1249384,Entire home/apt,145,2,9,2023-05-07,1.81,4,248,9,124458/AL
802163171530122855,Home in Colares · 6 bedrooms · 10 beds · 4 baths,408286736,André,Sintra,Colares,38.83644,-9.46149,Entire home/apt,635,5,0,,,61,166,0,555237/AL
802190624141461450,Rental unit in Agualva-Cacém · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,495556860,Himalayan Holistic Home,Sintra,Agualva e Mira-Sintra,38.770317418568084,-9.286343903878223,Private room,40,1,28,2023-06-06,5.71,2,364,28,Exempt
802590249474696571,Rental unit in Lisboa · ★4.0 · 1 bedroom · 1 bed · 1 bath,440026583,Altido,Lisboa,Alcntara,38.70673724319016,-9.175557217671413,Entire home/apt,53,3,8,2023-06-04,3.48,34,15,8,113314/AL
802619038439313442,Rental unit in Lisboa · 3 bedrooms · 4 beds · 2 baths,440026583,Altido,Lisboa,Alcntara,38.70688097901926,-9.174196863385403,Entire home/apt,140,3,2,2023-05-29,2,34,14,2,112596/AL
802623558000203267,Rental unit in Lisboa · ★4.0 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.733117206333944,-9.169835736152528,Entire home/apt,79,3,7,2023-05-24,1.94,34,262,7,122059/AL
802624043150564961,Rental unit in Lisboa · ★4.0 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.734908099557224,-9.168953751370575,Entire home/apt,79,3,5,2023-05-26,2.50,34,343,5,122067/AL
802626631813680959,Rental unit in Lisboa · ★3.67 · 2 bedrooms · 2 beds · 1 bath,440026583,Altido,Lisboa,Ajuda,38.7095310535502,-9.196538502671057,Entire home/apt,76,3,9,2023-06-01,2.27,34,335,9,121903/AL
802626879151865541,Rental unit in Lisboa · ★4.13 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.73468584928079,-9.170518617773446,Entire home/apt,81,3,8,2023-05-29,2.42,34,339,8,122067/AL
802629130142098070,Rental unit in Lisboa · ★4.71 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.734951025897765,-9.170192301060325,Entire home/apt,77,3,7,2023-05-20,1.58,34,330,7,122067/AL
802631776907499728,Rental unit in Lisboa · ★2.75 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.73301,-9.16844,Entire home/apt,77,3,4,2023-04-23,0.88,34,328,4,122059/AL
802633789339520934,Rental unit in Lisboa · ★4.20 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.735075958037974,-9.168943874235385,Entire home/apt,77,3,10,2023-05-28,2.78,34,353,10,122059/AL
802635738507529817,Rental unit in Lisboa · ★4.63 · 1 bedroom · 2 beds · 1 bath,440026583,Altido,Lisboa,Ajuda,38.70949,-9.19697,Entire home/apt,78,3,8,2023-05-23,1.80,34,320,8,121907/AL
802636714048408411,Rental unit in Lisboa · ★4.0 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.73483479488978,-9.170008980495911,Entire home/apt,77,3,3,2023-05-13,0.85,34,343,3,122059/AL
802644250659025112,Rental unit in Lisboa · ★3.50 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.73514,-9.16853,Entire home/apt,79,3,6,2023-04-28,1.61,34,351,6,122067/AL
802646318918758867,Rental unit in Lisboa · ★3.0 · 2 bedrooms · 3 beds · 1 bath,440026583,Altido,Lisboa,Campolide,38.73298,-9.1701,Entire home/apt,77,3,3,2023-05-25,1.38,34,347,3,122067/AL
802657420374615116,Rental unit in Lisboa · 3 bedrooms · 3 beds · 2 baths,447375630,Blueground,Lisboa,Santo Antnio,38.7277219,-9.1458945,Entire home/apt,226,31,0,,,138,308,0,Exempt
802657684169776742,Rental unit in Lisboa · 3 bedrooms · 3 beds · 2 baths,447375630,Blueground,Lisboa,Santo Antnio,38.7277219,-9.1458945,Entire home/apt,318,31,0,,,138,349,0,Exempt
802673934157090498,Rental unit in Oeiras · ★4.78 · 4 bedrooms · 4 beds · 2 baths,440179,Ana Paula,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.68331,-9.32114,Entire home/apt,159,3,9,2023-06-10,2.48,3,16,9,103075/AL
798539244667355839,Rental unit in Lisboa · ★4.81 · 2 bedrooms · 3 beds · 2 baths,102252960,Laura,Lisboa,Estrela,38.71185483121957,-9.156277134473207,Entire home/apt,152,3,16,2023-06-05,4.07,1,59,16,125159/AL
798561595868141772,Villa in Carapiteira · 4 bedrooms · 6 beds · 2.5 baths,9495836,Elaine,Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosrio",38.9774827,-9.2715944,Entire home/apt,350,3,0,,,1,63,0,135608/AL
802689873475811292,Condo in Lisboa · 3 bedrooms · 4 beds · 1.5 baths,495665524,David,Lisboa,Lumiar,38.76053656327765,-9.167262828444633,Entire home/apt,90,3,0,,,1,280,0,133281/AL
802843199432579345,Rental unit in Lisboa · ★4.67 · 2 bedrooms · 4 beds · 1 bath,22192546,Tânia,Lisboa,Campo de Ourique,38.71511,-9.17403,Entire home/apt,159,3,6,2023-05-28,1.61,41,335,6,121653/AL
795528993799313935,Rental unit in Lisboa · ★4.68 · 1 bedroom · 1 bed · 1 bath,7698052,Giselly,Lisboa,Parque das Naes,38.789670769229744,-9.098939776936724,Entire home/apt,80,2,28,2023-06-11,5.64,3,111,28,Exempt
795575751531294239,Rental unit in Agualva-Cacém · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,352699344,Ruben,Sintra,Agualva e Mira-Sintra,38.77008,-9.28649,Private room,38,2,15,2023-05-30,3.69,1,65,15,
795607934830414959,Rental unit in Lisboa · ★4.33 · 2 bedrooms · 3 beds · 2 baths,453277741,Innkeeper,Lisboa,Avenidas Novas,38.734081037125556,-9.145747308581226,Entire home/apt,100,28,3,2023-05-29,1.20,16,160,3,Exempt
795619047177676420,Rental unit in Lisboa · ★3.95 · 1 bedroom · 1 bed · 1 shared bath,487316046,Jurgen,Lisboa,Arroios,38.7282,-9.14035,Private room,46,1,20,2023-06-09,4.08,5,207,20,
798600720167214581,Rental unit in Sintra · 1 bedroom · 2 beds · 1 bath,487687456,Daniel,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.7993293,-9.3861445,Entire home/apt,125,2,1,2023-06-11,1,1,301,1,135960/AL
798643743909779006,Rental unit in Ericeira · ★5.0 · 1 bedroom · 2 beds · 1 bath,144407872,Caroline,Mafra,Ericeira,38.95638,-9.41248,Entire home/apt,147,4,5,2023-06-10,3.00,1,282,5,141716/AL
795729143911845765,Rental unit in Lisboa · ★4.32 · 1 bedroom · 3 beds · 1 bath,493951265,Sentir,Lisboa,So Vicente,38.71923208672926,-9.127645585990901,Entire home/apt,71,1,19,2023-05-20,4.45,2,323,19,87877/al
795763116488846073,Rental unit in Lisboa · ★4.32 · Studio · 1 bed · 1 bath,493962973,Innkeeper,Lisboa,Arroios,38.73139522731008,-9.13617777131045,Entire home/apt,117,2,19,2023-05-28,4.16,5,349,19,122785/AL
802965752102310286,Rental unit in Lisboa · ★4.95 · 1 bedroom · 2 beds · 1 bath,495745556,Luis,Lisboa,So Vicente,38.7145,-9.1287,Entire home/apt,116,2,21,2023-06-05,4.63,2,364,21,Exempt
803026338465835902,Rental unit in Lisboa · 1 bedroom · 2 beds · 1 bath,22192546,Tânia,Lisboa,Campolide,38.73736521678728,-9.165035943239726,Entire home/apt,155,3,1,2023-05-19,1,41,354,1,125341/AL
803312041442063182,Rental unit in Lisboa · 1 bedroom · 1 bed · 1 private bath,236955701,Vagner,Lisboa,Penha de Frana,38.73296414125161,-9.128038107631337,Private room,74,1,1,2023-02-13,0.25,37,151,1,
803339926079140647,Rental unit in Lisboa · 2 bedrooms · 2 beds · 1 bath,447375630,Blueground,Lisboa,Santo Antnio,38.7166576,-9.1449331,Entire home/apt,135,31,0,,,138,365,0,Exempt
803407251538432495,Rental unit in Lisboa · ★5.0 · 1 bedroom · 2 beds · 1 private bath,15900664,LisBeyond,Lisboa,Estrela,38.70931684355173,-9.162792418689559,Private room,92,1,6,2023-05-23,1.89,58,332,6,
803409185687611362,Rental unit in Lisboa · ★4.60 · 1 bedroom · 1 bed · 1 bath,10599350,Checkinhome,Lisboa,Alcntara,38.70272359793421,-9.176964127724954,Entire home/apt,110,3,5,2023-06-10,2.05,32,249,5,33859/AL
803476868385739048,Rental unit in Lisboa · 1 bedroom · 1 bed · 1 bath,419162816,Ukio,Lisboa,Santo Antnio,38.72739206847129,-9.147632886898926,Entire home/apt,130,31,1,2023-05-18,1,113,186,1,Exempt
803524752284635520,Rental unit in Lisboa · ★3.88 · 1 bedroom · 1 bed · 1 bath,211139781,Michael,Lisboa,Misericrdia,38.710215023127326,-9.14508312069975,Entire home/apt,135,1,16,2023-05-23,3.29,3,357,16,79933/AL
803553917897593222,Rental unit in Cascais · ★4.77 · 1 bedroom · 1 bed · 1 bath,443286733,Thalles,Cascais,Cascais e Estoril,38.7002133,-9.4326759,Entire home/apt,73,1,13,2023-06-07,4.70,1,276,13,136168/AL
803625376452218061,Rental unit in Oeiras · ★4.62 · 1 bedroom · 2 beds · 1 bath,128601858,Rui Paulo Gameiro,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69159,-9.30624,Entire home/apt,80,3,13,2023-06-09,3.22,4,328,13,134873/AL
804010017024572696,Home in Cascais · 3 bedrooms · 4 beds · 2 baths,150435226,Heike - Interhome Group,Cascais,Cascais e Estoril,38.71814742901389,-9.435688616532897,Entire home/apt,267,1,0,,,5,287,0,132464/AL
798958847600867661,Home in Lisboa · ★4.60 · 1 bedroom · 4 beds · 1 shared bath,3400426,Marco,Lisboa,Santa Maria Maior,38.7132043110125,-9.12772439800933,Shared room,16,1,20,2023-05-28,4.44,7,166,20,70719/AL
799118217678320352,Rental unit in Lisboa · 1 bedroom · 1 bed · 2 shared baths,11470182,Tin,Lisboa,Estrela,38.705621378653966,-9.166664060729367,Private room,58,1,1,2023-02-11,0.24,28,81,1,82425/AL
799220245133010197,Rental unit in Lisboa · 2 bedrooms · 3 beds · 1 bath,8657639,Hugo,Lisboa,Santa Maria Maior,38.71499519576806,-9.134536204861728,Entire home/apt,115,3,0,,,7,247,0,61439/AL
799224244479276936,Rental unit in Lisboa · ★4.38 · 1 bedroom · 1 bed · 1 private bath,473356082,Domingos,Lisboa,Lumiar,38.780634,-9.1638956,Private room,42,2,21,2023-06-10,4.09,1,349,21,
804500350595042415,Home in Cascais · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,152888139,Ana,Cascais,Cascais e Estoril,38.6966408,-9.421557199999999,Entire home/apt,200,4,4,2023-05-28,1.71,1,306,4,135740/AL
805524171320732198,Rental unit in Lisboa Chiado · ★4.79 · 1 bedroom · 1 bed · 1 bath,495745556,Luis,Lisboa,Misericrdia,38.70888,-9.14704,Entire home/apt,99,2,14,2023-06-07,2.96,2,341,14,Exempt
805564164627947008,Bed and breakfast in Lisboa · 1 bedroom · 1 bed · 2.5 shared baths,15925834,Chalet D'Ávila - Guest House,Lisboa,Arroios,38.73384377866956,-9.142521461182243,Private room,57,1,1,2023-01-29,0.22,14,284,1,50503/AL
